image_path,label_path,split
images/1351.tif,images/window_1351.tif,train
images/1352.tif,images/window_1352.tif,train
images/1353.tif,images/window_1353.tif,train
images/1354.tif,images/window_1354.tif,train
images/1355.tif,images/window_1355.tif,train
images/1356.tif,images/window_1356.tif,train
images/1357.tif,images/window_1357.tif,train
images/1358.tif,images/window_1358.tif,train
images/1359.tif,images/window_1359.tif,train
images/1360.tif,images/window_1360.tif,train
images/1361.tif,images/window_1361.tif,train
images/1362.tif,images/window_1362.tif,train
images/1363.tif,images/window_1363.tif,train
images/1364.tif,images/window_1364.tif,train
images/1365.tif,images/window_1365.tif,train
images/1366.tif,images/window_1366.tif,train
images/1367.tif,images/window_1367.tif,train
images/1368.tif,images/window_1368.tif,train
images/1369.tif,images/window_1369.tif,train
images/1370.tif,images/window_1370.tif,train
images/1371.tif,images/window_1371.tif,train
images/1372.tif,images/window_1372.tif,train
images/1373.tif,images/window_1373.tif,train
images/1374.tif,images/window_1374.tif,train
images/1375.tif,images/window_1375.tif,train
images/1376.tif,images/window_1376.tif,train
images/1377.tif,images/window_1377.tif,train
images/1378.tif,images/window_1378.tif,train
images/1379.tif,images/window_1379.tif,train
images/1380.tif,images/window_1380.tif,train
images/1381.tif,images/window_1381.tif,train
images/1382.tif,images/window_1382.tif,train
images/1383.tif,images/window_1383.tif,train
images/1384.tif,images/window_1384.tif,train
images/1385.tif,images/window_1385.tif,train
images/1386.tif,images/window_1386.tif,train
images/1387.tif,images/window_1387.tif,train
images/1388.tif,images/window_1388.tif,train
images/1389.tif,images/window_1389.tif,train
images/1390.tif,images/window_1390.tif,train
images/1391.tif,images/window_1391.tif,train
images/1392.tif,images/window_1392.tif,train
images/1393.tif,images/window_1393.tif,train
images/1394.tif,images/window_1394.tif,train
images/1395.tif,images/window_1395.tif,train
images/1396.tif,images/window_1396.tif,train
images/1397.tif,images/window_1397.tif,train
images/1398.tif,images/window_1398.tif,train
images/1399.tif,images/window_1399.tif,train
images/1400.tif,images/window_1400.tif,train
images/1401.tif,images/window_1401.tif,train
images/1402.tif,images/window_1402.tif,train
images/1403.tif,images/window_1403.tif,train
images/1404.tif,images/window_1404.tif,train
images/1405.tif,images/window_1405.tif,train
images/1406.tif,images/window_1406.tif,train
images/1407.tif,images/window_1407.tif,train
images/1408.tif,images/window_1408.tif,train
images/1409.tif,images/window_1409.tif,train
images/1410.tif,images/window_1410.tif,train
images/1411.tif,images/window_1411.tif,train
images/1412.tif,images/window_1412.tif,train
images/1413.tif,images/window_1413.tif,train
images/1414.tif,images/window_1414.tif,train
images/1415.tif,images/window_1415.tif,train
images/1416.tif,images/window_1416.tif,train
images/1417.tif,images/window_1417.tif,train
images/1418.tif,images/window_1418.tif,train
images/1419.tif,images/window_1419.tif,train
images/1420.tif,images/window_1420.tif,train
images/1421.tif,images/window_1421.tif,train
images/1422.tif,images/window_1422.tif,train
images/1423.tif,images/window_1423.tif,train
images/1424.tif,images/window_1424.tif,train
images/1425.tif,images/window_1425.tif,train
images/1426.tif,images/window_1426.tif,train
images/1427.tif,images/window_1427.tif,train
images/1428.tif,images/window_1428.tif,train
images/1429.tif,images/window_1429.tif,train
images/1430.tif,images/window_1430.tif,train
images/1431.tif,images/window_1431.tif,train
images/1432.tif,images/window_1432.tif,train
images/1433.tif,images/window_1433.tif,train
images/1434.tif,images/window_1434.tif,train
images/1435.tif,images/window_1435.tif,train
images/1436.tif,images/window_1436.tif,train
images/1437.tif,images/window_1437.tif,train
images/1438.tif,images/window_1438.tif,train
images/1439.tif,images/window_1439.tif,train
images/1440.tif,images/window_1440.tif,train
images/1441.tif,images/window_1441.tif,train
images/1442.tif,images/window_1442.tif,train
images/1443.tif,images/window_1443.tif,train
images/1444.tif,images/window_1444.tif,train
images/1445.tif,images/window_1445.tif,train
images/1446.tif,images/window_1446.tif,train
images/1447.tif,images/window_1447.tif,train
images/1448.tif,images/window_1448.tif,train
images/1449.tif,images/window_1449.tif,train
images/1450.tif,images/window_1450.tif,train
images/1451.tif,images/window_1451.tif,train
images/1452.tif,images/window_1452.tif,train
images/1453.tif,images/window_1453.tif,train
images/1454.tif,images/window_1454.tif,train
images/1455.tif,images/window_1455.tif,train
images/1456.tif,images/window_1456.tif,train
images/1457.tif,images/window_1457.tif,train
images/1458.tif,images/window_1458.tif,train
images/1459.tif,images/window_1459.tif,train
images/1460.tif,images/window_1460.tif,train
images/1461.tif,images/window_1461.tif,train
images/1462.tif,images/window_1462.tif,train
images/1463.tif,images/window_1463.tif,train
images/1464.tif,images/window_1464.tif,train
images/1465.tif,images/window_1465.tif,train
images/1466.tif,images/window_1466.tif,train
images/1467.tif,images/window_1467.tif,train
images/1468.tif,images/window_1468.tif,train
images/1469.tif,images/window_1469.tif,train
images/1470.tif,images/window_1470.tif,train
images/1471.tif,images/window_1471.tif,train
images/1472.tif,images/window_1472.tif,train
images/1473.tif,images/window_1473.tif,train
images/1474.tif,images/window_1474.tif,train
images/1475.tif,images/window_1475.tif,train
images/1476.tif,images/window_1476.tif,train
images/1477.tif,images/window_1477.tif,train
images/1478.tif,images/window_1478.tif,train
images/1479.tif,images/window_1479.tif,train
images/1480.tif,images/window_1480.tif,train
images/1481.tif,images/window_1481.tif,train
images/1482.tif,images/window_1482.tif,train
images/1483.tif,images/window_1483.tif,train
images/1484.tif,images/window_1484.tif,train
images/1485.tif,images/window_1485.tif,train
images/1486.tif,images/window_1486.tif,train
images/1487.tif,images/window_1487.tif,train
images/1488.tif,images/window_1488.tif,train
images/1489.tif,images/window_1489.tif,train
images/1490.tif,images/window_1490.tif,train
images/1491.tif,images/window_1491.tif,train
images/1492.tif,images/window_1492.tif,train
images/1493.tif,images/window_1493.tif,train
images/1494.tif,images/window_1494.tif,train
images/1495.tif,images/window_1495.tif,train
images/1496.tif,images/window_1496.tif,train
images/1497.tif,images/window_1497.tif,train
images/1498.tif,images/window_1498.tif,train
images/1499.tif,images/window_1499.tif,train
images/1500.tif,images/window_1500.tif,train
images/1501.tif,images/window_1501.tif,train
images/1502.tif,images/window_1502.tif,train
images/1503.tif,images/window_1503.tif,train
images/1504.tif,images/window_1504.tif,train
images/1505.tif,images/window_1505.tif,train
images/1506.tif,images/window_1506.tif,train
images/1507.tif,images/window_1507.tif,train
images/1508.tif,images/window_1508.tif,train
images/1509.tif,images/window_1509.tif,train
images/1510.tif,images/window_1510.tif,train
images/1511.tif,images/window_1511.tif,train
images/1512.tif,images/window_1512.tif,train
images/1513.tif,images/window_1513.tif,train
images/1514.tif,images/window_1514.tif,train
images/1515.tif,images/window_1515.tif,train
images/1516.tif,images/window_1516.tif,train
images/1517.tif,images/window_1517.tif,train
images/1518.tif,images/window_1518.tif,train
images/1519.tif,images/window_1519.tif,train
images/1520.tif,images/window_1520.tif,train
images/1521.tif,images/window_1521.tif,train
images/1522.tif,images/window_1522.tif,train
images/1523.tif,images/window_1523.tif,train
images/1524.tif,images/window_1524.tif,train
images/1525.tif,images/window_1525.tif,train
images/1526.tif,images/window_1526.tif,train
images/1527.tif,images/window_1527.tif,train
images/1528.tif,images/window_1528.tif,train
images/1529.tif,images/window_1529.tif,train
images/1530.tif,images/window_1530.tif,train
images/1531.tif,images/window_1531.tif,train
images/1532.tif,images/window_1532.tif,train
images/1533.tif,images/window_1533.tif,train
images/1534.tif,images/window_1534.tif,train
images/1535.tif,images/window_1535.tif,train
images/1536.tif,images/window_1536.tif,train
images/1537.tif,images/window_1537.tif,train
images/1538.tif,images/window_1538.tif,train
images/1539.tif,images/window_1539.tif,train
images/1540.tif,images/window_1540.tif,train
images/1541.tif,images/window_1541.tif,train
images/1542.tif,images/window_1542.tif,train
images/1543.tif,images/window_1543.tif,train
images/1544.tif,images/window_1544.tif,train
images/1545.tif,images/window_1545.tif,train
images/1546.tif,images/window_1546.tif,train
images/1547.tif,images/window_1547.tif,train
images/1548.tif,images/window_1548.tif,train
images/1549.tif,images/window_1549.tif,train
images/1550.tif,images/window_1550.tif,train
images/1551.tif,images/window_1551.tif,train
images/1552.tif,images/window_1552.tif,train
images/1553.tif,images/window_1553.tif,train
images/1554.tif,images/window_1554.tif,train
images/1555.tif,images/window_1555.tif,train
images/1556.tif,images/window_1556.tif,train
images/1557.tif,images/window_1557.tif,train
images/1558.tif,images/window_1558.tif,train
images/1559.tif,images/window_1559.tif,train
images/1560.tif,images/window_1560.tif,train
images/1561.tif,images/window_1561.tif,train
images/1562.tif,images/window_1562.tif,train
images/1563.tif,images/window_1563.tif,train
images/1564.tif,images/window_1564.tif,train
images/1565.tif,images/window_1565.tif,train
images/1566.tif,images/window_1566.tif,train
images/1567.tif,images/window_1567.tif,train
images/1568.tif,images/window_1568.tif,train
images/1569.tif,images/window_1569.tif,train
images/1570.tif,images/window_1570.tif,train
images/1571.tif,images/window_1571.tif,train
images/1572.tif,images/window_1572.tif,train
images/1573.tif,images/window_1573.tif,train
images/1574.tif,images/window_1574.tif,train
images/1575.tif,images/window_1575.tif,train
images/1576.tif,images/window_1576.tif,train
images/1577.tif,images/window_1577.tif,train
images/1578.tif,images/window_1578.tif,train
images/1579.tif,images/window_1579.tif,train
images/1580.tif,images/window_1580.tif,train
images/1581.tif,images/window_1581.tif,train
images/1582.tif,images/window_1582.tif,train
images/1583.tif,images/window_1583.tif,train
images/1584.tif,images/window_1584.tif,train
images/1585.tif,images/window_1585.tif,train
images/1586.tif,images/window_1586.tif,train
images/1587.tif,images/window_1587.tif,train
images/1588.tif,images/window_1588.tif,train
images/1589.tif,images/window_1589.tif,train
images/1590.tif,images/window_1590.tif,train
images/1591.tif,images/window_1591.tif,train
images/1592.tif,images/window_1592.tif,train
images/1593.tif,images/window_1593.tif,train
images/1594.tif,images/window_1594.tif,train
images/1595.tif,images/window_1595.tif,train
images/1596.tif,images/window_1596.tif,train
images/1597.tif,images/window_1597.tif,train
images/1598.tif,images/window_1598.tif,train
images/1599.tif,images/window_1599.tif,train
images/1600.tif,images/window_1600.tif,train
images/1601.tif,images/window_1601.tif,train
images/1602.tif,images/window_1602.tif,train
images/1603.tif,images/window_1603.tif,train
images/1604.tif,images/window_1604.tif,train
images/1605.tif,images/window_1605.tif,train
images/1606.tif,images/window_1606.tif,train
images/1607.tif,images/window_1607.tif,train
images/1608.tif,images/window_1608.tif,train
images/1609.tif,images/window_1609.tif,train
images/1610.tif,images/window_1610.tif,train
images/1611.tif,images/window_1611.tif,train
images/1612.tif,images/window_1612.tif,train
images/1613.tif,images/window_1613.tif,train
images/1614.tif,images/window_1614.tif,train
images/1615.tif,images/window_1615.tif,train
images/1616.tif,images/window_1616.tif,train
images/1617.tif,images/window_1617.tif,train
images/1618.tif,images/window_1618.tif,train
images/1619.tif,images/window_1619.tif,train
images/1620.tif,images/window_1620.tif,train
images/1621.tif,images/window_1621.tif,train
images/1622.tif,images/window_1622.tif,train
images/1623.tif,images/window_1623.tif,train
images/1624.tif,images/window_1624.tif,train
images/1625.tif,images/window_1625.tif,train
images/1626.tif,images/window_1626.tif,train
images/1627.tif,images/window_1627.tif,train
images/1628.tif,images/window_1628.tif,train
images/1629.tif,images/window_1629.tif,train
images/1630.tif,images/window_1630.tif,train
images/1631.tif,images/window_1631.tif,train
images/1632.tif,images/window_1632.tif,train
images/1633.tif,images/window_1633.tif,train
images/1634.tif,images/window_1634.tif,train
images/1635.tif,images/window_1635.tif,train
images/1636.tif,images/window_1636.tif,train
images/1637.tif,images/window_1637.tif,train
images/1638.tif,images/window_1638.tif,train
images/1639.tif,images/window_1639.tif,train
images/1640.tif,images/window_1640.tif,train
images/1641.tif,images/window_1641.tif,train
images/1642.tif,images/window_1642.tif,train
images/1643.tif,images/window_1643.tif,train
images/1644.tif,images/window_1644.tif,train
images/1645.tif,images/window_1645.tif,train
images/1646.tif,images/window_1646.tif,train
images/1647.tif,images/window_1647.tif,train
images/1648.tif,images/window_1648.tif,train
images/1649.tif,images/window_1649.tif,train
images/1650.tif,images/window_1650.tif,train
images/1651.tif,images/window_1651.tif,train
images/1652.tif,images/window_1652.tif,train
images/1653.tif,images/window_1653.tif,train
images/1654.tif,images/window_1654.tif,train
images/1655.tif,images/window_1655.tif,train
images/1656.tif,images/window_1656.tif,train
images/1657.tif,images/window_1657.tif,train
images/1658.tif,images/window_1658.tif,train
images/1659.tif,images/window_1659.tif,train
images/1660.tif,images/window_1660.tif,train
images/1661.tif,images/window_1661.tif,train
images/1662.tif,images/window_1662.tif,train
images/1663.tif,images/window_1663.tif,train
images/1664.tif,images/window_1664.tif,train
images/1665.tif,images/window_1665.tif,train
images/1666.tif,images/window_1666.tif,train
images/1667.tif,images/window_1667.tif,train
images/1668.tif,images/window_1668.tif,train
images/1669.tif,images/window_1669.tif,train
images/1670.tif,images/window_1670.tif,train
images/1671.tif,images/window_1671.tif,train
images/1672.tif,images/window_1672.tif,train
images/1673.tif,images/window_1673.tif,train
images/1674.tif,images/window_1674.tif,train
images/1675.tif,images/window_1675.tif,train
images/1676.tif,images/window_1676.tif,train
images/1677.tif,images/window_1677.tif,train
images/1678.tif,images/window_1678.tif,train
images/1679.tif,images/window_1679.tif,train
images/1680.tif,images/window_1680.tif,train
images/1681.tif,images/window_1681.tif,train
images/1682.tif,images/window_1682.tif,train
images/1683.tif,images/window_1683.tif,train
images/1684.tif,images/window_1684.tif,train
images/1685.tif,images/window_1685.tif,train
images/1686.tif,images/window_1686.tif,train
images/1687.tif,images/window_1687.tif,train
images/1688.tif,images/window_1688.tif,train
images/1689.tif,images/window_1689.tif,train
images/1690.tif,images/window_1690.tif,train
images/1691.tif,images/window_1691.tif,train
images/1692.tif,images/window_1692.tif,train
images/1693.tif,images/window_1693.tif,train
images/1694.tif,images/window_1694.tif,train
images/1695.tif,images/window_1695.tif,train
images/1696.tif,images/window_1696.tif,train
images/1697.tif,images/window_1697.tif,train
images/1698.tif,images/window_1698.tif,train
images/1699.tif,images/window_1699.tif,train
images/1700.tif,images/window_1700.tif,train
images/1701.tif,images/window_1701.tif,train
images/1702.tif,images/window_1702.tif,train
images/1703.tif,images/window_1703.tif,train
images/1704.tif,images/window_1704.tif,train
images/1705.tif,images/window_1705.tif,train
images/1706.tif,images/window_1706.tif,train
images/1707.tif,images/window_1707.tif,train
images/1708.tif,images/window_1708.tif,train
images/1709.tif,images/window_1709.tif,train
images/1710.tif,images/window_1710.tif,train
images/1711.tif,images/window_1711.tif,train
images/1712.tif,images/window_1712.tif,train
images/1713.tif,images/window_1713.tif,train
images/1714.tif,images/window_1714.tif,train
images/1715.tif,images/window_1715.tif,train
images/1716.tif,images/window_1716.tif,train
images/1717.tif,images/window_1717.tif,train
images/1718.tif,images/window_1718.tif,train
images/1719.tif,images/window_1719.tif,train
images/1720.tif,images/window_1720.tif,train
images/1721.tif,images/window_1721.tif,train
images/1722.tif,images/window_1722.tif,train
images/1723.tif,images/window_1723.tif,train
images/1724.tif,images/window_1724.tif,train
images/1725.tif,images/window_1725.tif,train
images/1726.tif,images/window_1726.tif,train
images/1727.tif,images/window_1727.tif,train
images/1728.tif,images/window_1728.tif,train
images/1729.tif,images/window_1729.tif,train
images/1730.tif,images/window_1730.tif,train
images/1731.tif,images/window_1731.tif,train
images/1732.tif,images/window_1732.tif,train
images/1733.tif,images/window_1733.tif,train
images/1734.tif,images/window_1734.tif,train
images/1735.tif,images/window_1735.tif,train
images/1736.tif,images/window_1736.tif,train
images/1737.tif,images/window_1737.tif,train
images/1738.tif,images/window_1738.tif,train
images/1739.tif,images/window_1739.tif,train
images/1740.tif,images/window_1740.tif,train
images/1741.tif,images/window_1741.tif,train
images/1742.tif,images/window_1742.tif,train
images/1743.tif,images/window_1743.tif,train
images/1744.tif,images/window_1744.tif,train
images/1745.tif,images/window_1745.tif,train
images/1746.tif,images/window_1746.tif,train
images/1747.tif,images/window_1747.tif,train
images/1748.tif,images/window_1748.tif,train
images/1749.tif,images/window_1749.tif,train
images/1750.tif,images/window_1750.tif,train
images/1751.tif,images/window_1751.tif,train
images/1752.tif,images/window_1752.tif,train
images/1753.tif,images/window_1753.tif,train
images/1754.tif,images/window_1754.tif,train
images/1755.tif,images/window_1755.tif,train
images/1756.tif,images/window_1756.tif,train
images/1757.tif,images/window_1757.tif,train
images/1758.tif,images/window_1758.tif,train
images/1759.tif,images/window_1759.tif,train
images/1760.tif,images/window_1760.tif,train
images/1761.tif,images/window_1761.tif,train
images/1762.tif,images/window_1762.tif,train
images/1763.tif,images/window_1763.tif,train
images/1764.tif,images/window_1764.tif,train
images/1765.tif,images/window_1765.tif,train
images/1766.tif,images/window_1766.tif,train
images/1767.tif,images/window_1767.tif,train
images/1768.tif,images/window_1768.tif,train
images/1769.tif,images/window_1769.tif,train
images/1770.tif,images/window_1770.tif,train
images/1771.tif,images/window_1771.tif,train
images/1772.tif,images/window_1772.tif,train
images/1773.tif,images/window_1773.tif,train
images/1774.tif,images/window_1774.tif,train
images/1775.tif,images/window_1775.tif,train
images/1776.tif,images/window_1776.tif,train
images/1777.tif,images/window_1777.tif,train
images/1778.tif,images/window_1778.tif,train
images/1779.tif,images/window_1779.tif,train
images/1780.tif,images/window_1780.tif,train
images/1781.tif,images/window_1781.tif,train
images/1782.tif,images/window_1782.tif,train
images/1783.tif,images/window_1783.tif,train
images/1784.tif,images/window_1784.tif,train
images/1785.tif,images/window_1785.tif,train
images/1786.tif,images/window_1786.tif,train
images/1787.tif,images/window_1787.tif,train
images/1788.tif,images/window_1788.tif,train
images/1789.tif,images/window_1789.tif,train
images/1790.tif,images/window_1790.tif,train
images/1791.tif,images/window_1791.tif,train
images/1792.tif,images/window_1792.tif,train
images/1793.tif,images/window_1793.tif,train
images/1794.tif,images/window_1794.tif,train
images/1795.tif,images/window_1795.tif,train
images/1796.tif,images/window_1796.tif,train
images/1797.tif,images/window_1797.tif,train
images/1798.tif,images/window_1798.tif,train
images/1799.tif,images/window_1799.tif,train
images/1800.tif,images/window_1800.tif,train
images/1801.tif,images/window_1801.tif,train
images/1802.tif,images/window_1802.tif,train
images/1803.tif,images/window_1803.tif,train
images/1804.tif,images/window_1804.tif,train
images/1805.tif,images/window_1805.tif,train
images/1806.tif,images/window_1806.tif,train
images/1807.tif,images/window_1807.tif,train
images/1808.tif,images/window_1808.tif,train
images/1809.tif,images/window_1809.tif,train
images/1810.tif,images/window_1810.tif,train
images/1811.tif,images/window_1811.tif,train
images/1812.tif,images/window_1812.tif,train
images/1813.tif,images/window_1813.tif,train
images/1814.tif,images/window_1814.tif,train
images/1815.tif,images/window_1815.tif,train
images/1816.tif,images/window_1816.tif,train
images/1817.tif,images/window_1817.tif,train
images/1818.tif,images/window_1818.tif,train
images/1819.tif,images/window_1819.tif,train
images/1820.tif,images/window_1820.tif,train
images/1821.tif,images/window_1821.tif,train
images/1822.tif,images/window_1822.tif,train
images/1823.tif,images/window_1823.tif,train
images/1824.tif,images/window_1824.tif,train
images/1825.tif,images/window_1825.tif,train
images/1826.tif,images/window_1826.tif,train
images/1827.tif,images/window_1827.tif,train
images/1828.tif,images/window_1828.tif,train
images/1829.tif,images/window_1829.tif,train
images/1830.tif,images/window_1830.tif,train
images/1831.tif,images/window_1831.tif,train
images/1832.tif,images/window_1832.tif,train
images/1833.tif,images/window_1833.tif,train
images/1834.tif,images/window_1834.tif,train
images/1835.tif,images/window_1835.tif,train
images/1836.tif,images/window_1836.tif,train
images/1837.tif,images/window_1837.tif,train
images/1838.tif,images/window_1838.tif,train
images/1839.tif,images/window_1839.tif,train
images/1840.tif,images/window_1840.tif,train
images/1841.tif,images/window_1841.tif,train
images/1842.tif,images/window_1842.tif,train
images/1843.tif,images/window_1843.tif,train
images/1844.tif,images/window_1844.tif,train
images/1845.tif,images/window_1845.tif,train
images/1846.tif,images/window_1846.tif,train
images/1847.tif,images/window_1847.tif,train
images/1848.tif,images/window_1848.tif,train
images/1849.tif,images/window_1849.tif,train
images/1850.tif,images/window_1850.tif,train
images/1851.tif,images/window_1851.tif,train
images/1852.tif,images/window_1852.tif,train
images/1853.tif,images/window_1853.tif,train
images/1854.tif,images/window_1854.tif,train
images/1855.tif,images/window_1855.tif,train
images/1856.tif,images/window_1856.tif,train
images/1857.tif,images/window_1857.tif,train
images/1858.tif,images/window_1858.tif,train
images/1859.tif,images/window_1859.tif,train
images/1860.tif,images/window_1860.tif,train
images/1861.tif,images/window_1861.tif,train
images/1862.tif,images/window_1862.tif,train
images/1863.tif,images/window_1863.tif,train
images/1864.tif,images/window_1864.tif,train
images/1865.tif,images/window_1865.tif,train
images/1866.tif,images/window_1866.tif,train
images/1867.tif,images/window_1867.tif,train
images/1868.tif,images/window_1868.tif,train
images/1869.tif,images/window_1869.tif,train
images/1870.tif,images/window_1870.tif,train
images/1871.tif,images/window_1871.tif,train
images/1872.tif,images/window_1872.tif,train
images/1873.tif,images/window_1873.tif,train
images/1874.tif,images/window_1874.tif,train
images/1875.tif,images/window_1875.tif,train
images/1876.tif,images/window_1876.tif,train
images/1877.tif,images/window_1877.tif,train
images/1878.tif,images/window_1878.tif,train
images/1879.tif,images/window_1879.tif,train
images/1880.tif,images/window_1880.tif,train
images/1881.tif,images/window_1881.tif,train
images/1882.tif,images/window_1882.tif,train
images/1883.tif,images/window_1883.tif,train
images/1884.tif,images/window_1884.tif,train
images/1885.tif,images/window_1885.tif,train
images/1886.tif,images/window_1886.tif,train
images/1887.tif,images/window_1887.tif,train
images/1888.tif,images/window_1888.tif,train
images/1889.tif,images/window_1889.tif,train
images/1890.tif,images/window_1890.tif,train
images/1891.tif,images/window_1891.tif,train
images/1892.tif,images/window_1892.tif,train
images/1893.tif,images/window_1893.tif,train
images/1894.tif,images/window_1894.tif,train
images/1895.tif,images/window_1895.tif,train
images/1896.tif,images/window_1896.tif,train
images/1897.tif,images/window_1897.tif,train
images/1898.tif,images/window_1898.tif,train
images/1899.tif,images/window_1899.tif,train
images/1900.tif,images/window_1900.tif,train
images/1901.tif,images/window_1901.tif,train
images/1902.tif,images/window_1902.tif,train
images/1903.tif,images/window_1903.tif,train
images/1904.tif,images/window_1904.tif,train
images/1905.tif,images/window_1905.tif,train
images/1906.tif,images/window_1906.tif,train
images/1907.tif,images/window_1907.tif,train
images/1908.tif,images/window_1908.tif,train
images/1909.tif,images/window_1909.tif,train
images/1910.tif,images/window_1910.tif,train
images/1911.tif,images/window_1911.tif,train
images/1912.tif,images/window_1912.tif,train
images/1913.tif,images/window_1913.tif,train
images/1914.tif,images/window_1914.tif,train
images/1915.tif,images/window_1915.tif,train
images/1916.tif,images/window_1916.tif,train
images/1917.tif,images/window_1917.tif,train
images/1918.tif,images/window_1918.tif,train
images/1919.tif,images/window_1919.tif,train
images/1920.tif,images/window_1920.tif,train
images/1921.tif,images/window_1921.tif,train
images/1922.tif,images/window_1922.tif,train
images/1923.tif,images/window_1923.tif,train
images/1924.tif,images/window_1924.tif,train
images/1925.tif,images/window_1925.tif,train
images/1926.tif,images/window_1926.tif,train
images/1927.tif,images/window_1927.tif,train
images/1928.tif,images/window_1928.tif,train
images/1929.tif,images/window_1929.tif,train
images/1930.tif,images/window_1930.tif,train
images/1931.tif,images/window_1931.tif,train
images/1932.tif,images/window_1932.tif,train
images/1933.tif,images/window_1933.tif,train
images/1934.tif,images/window_1934.tif,train
images/1935.tif,images/window_1935.tif,train
images/1936.tif,images/window_1936.tif,train
images/1937.tif,images/window_1937.tif,train
images/1938.tif,images/window_1938.tif,train
images/1939.tif,images/window_1939.tif,train
images/1940.tif,images/window_1940.tif,train
images/1941.tif,images/window_1941.tif,train
images/1942.tif,images/window_1942.tif,train
images/1943.tif,images/window_1943.tif,train
images/1944.tif,images/window_1944.tif,train
images/1945.tif,images/window_1945.tif,train
images/1946.tif,images/window_1946.tif,train
images/1947.tif,images/window_1947.tif,train
images/1948.tif,images/window_1948.tif,train
images/1949.tif,images/window_1949.tif,train
images/1950.tif,images/window_1950.tif,train
images/1951.tif,images/window_1951.tif,train
images/1952.tif,images/window_1952.tif,train
images/1953.tif,images/window_1953.tif,train
images/1954.tif,images/window_1954.tif,train
images/1955.tif,images/window_1955.tif,train
images/1956.tif,images/window_1956.tif,train
images/1957.tif,images/window_1957.tif,train
images/1958.tif,images/window_1958.tif,train
images/1959.tif,images/window_1959.tif,train
images/1960.tif,images/window_1960.tif,train
images/1961.tif,images/window_1961.tif,train
images/1962.tif,images/window_1962.tif,train
images/1963.tif,images/window_1963.tif,train
images/1964.tif,images/window_1964.tif,train
images/1965.tif,images/window_1965.tif,train
images/1966.tif,images/window_1966.tif,train
images/1967.tif,images/window_1967.tif,train
images/1968.tif,images/window_1968.tif,train
images/1969.tif,images/window_1969.tif,train
images/1970.tif,images/window_1970.tif,train
images/1971.tif,images/window_1971.tif,train
images/1972.tif,images/window_1972.tif,train
images/1973.tif,images/window_1973.tif,train
images/1974.tif,images/window_1974.tif,train
images/1975.tif,images/window_1975.tif,train
images/1976.tif,images/window_1976.tif,train
images/1977.tif,images/window_1977.tif,train
images/1978.tif,images/window_1978.tif,train
images/1979.tif,images/window_1979.tif,train
images/1980.tif,images/window_1980.tif,train
images/1981.tif,images/window_1981.tif,train
images/1982.tif,images/window_1982.tif,train
images/1983.tif,images/window_1983.tif,train
images/1984.tif,images/window_1984.tif,train
images/1985.tif,images/window_1985.tif,train
images/1986.tif,images/window_1986.tif,train
images/1987.tif,images/window_1987.tif,train
images/1988.tif,images/window_1988.tif,train
images/1989.tif,images/window_1989.tif,train
images/1990.tif,images/window_1990.tif,train
images/1991.tif,images/window_1991.tif,train
images/1992.tif,images/window_1992.tif,train
images/1993.tif,images/window_1993.tif,train
images/1994.tif,images/window_1994.tif,train
images/1995.tif,images/window_1995.tif,train
images/1996.tif,images/window_1996.tif,train
images/1997.tif,images/window_1997.tif,train
images/1998.tif,images/window_1998.tif,train
images/1999.tif,images/window_1999.tif,train
images/2000.tif,images/window_2000.tif,train
images/2001.tif,images/window_2001.tif,train
images/2002.tif,images/window_2002.tif,train
images/2003.tif,images/window_2003.tif,train
images/2004.tif,images/window_2004.tif,train
images/2005.tif,images/window_2005.tif,train
images/2006.tif,images/window_2006.tif,train
images/2007.tif,images/window_2007.tif,train
images/2008.tif,images/window_2008.tif,train
images/2009.tif,images/window_2009.tif,train
images/2010.tif,images/window_2010.tif,train
images/2011.tif,images/window_2011.tif,train
images/2012.tif,images/window_2012.tif,train
images/2013.tif,images/window_2013.tif,train
images/2014.tif,images/window_2014.tif,train
images/2015.tif,images/window_2015.tif,train
images/2016.tif,images/window_2016.tif,train
images/2017.tif,images/window_2017.tif,train
images/2018.tif,images/window_2018.tif,train
images/2019.tif,images/window_2019.tif,train
images/2020.tif,images/window_2020.tif,train
images/2021.tif,images/window_2021.tif,train
images/2022.tif,images/window_2022.tif,train
images/2023.tif,images/window_2023.tif,train
images/2024.tif,images/window_2024.tif,train
images/2025.tif,images/window_2025.tif,train
images/2026.tif,images/window_2026.tif,train
images/2027.tif,images/window_2027.tif,train
images/2028.tif,images/window_2028.tif,train
images/2029.tif,images/window_2029.tif,train
images/2030.tif,images/window_2030.tif,train
images/2031.tif,images/window_2031.tif,train
images/2032.tif,images/window_2032.tif,train
images/2033.tif,images/window_2033.tif,train
images/2034.tif,images/window_2034.tif,train
images/2035.tif,images/window_2035.tif,train
images/2036.tif,images/window_2036.tif,train
images/2037.tif,images/window_2037.tif,train
images/2038.tif,images/window_2038.tif,train
images/2039.tif,images/window_2039.tif,train
images/2040.tif,images/window_2040.tif,train
images/2041.tif,images/window_2041.tif,train
images/2042.tif,images/window_2042.tif,train
images/2043.tif,images/window_2043.tif,train
images/2044.tif,images/window_2044.tif,train
images/2045.tif,images/window_2045.tif,train
images/2046.tif,images/window_2046.tif,train
images/2047.tif,images/window_2047.tif,train
images/2048.tif,images/window_2048.tif,train
images/2049.tif,images/window_2049.tif,train
